,yield,reactant_smiles,solvent_smiles,base_smiles,product_smiles,id,temperature,metal_amount,amine_amount,halide_amount,base_amount,ligand_amount,reaction_volume,solvent_1,solvent_2,amine_molecular_weight,amine_molecular_volume,amine_surface_area,amine_ovality,amine_hardness,amine_dipole_moment,amine_electronegativity,amine_E_HOMO,amine_E_LOMO,amine_.N1_electrostatic_charge,amine_.N1_NMR_shift,amine_.C1_electrostatic_charge,amine_.C1_NMR_shift,halide_molecular_weight,halide_molecular_volume,halide_surface_area,halide_ovality,halide_hardness,halide_dipole_moment,halide_electronegativity,halide_E_HOMO,halide_E_LOMO,halide_V0_frequency,halide_V0_intensity,halide_V1_frequency,halide_V1_intensity,halide_V2_frequency,halide_V2_intensity,halide_.C1_electrostatic_charge,halide_.C1_NMR_shift,halide_.C2_electrostatic_charge,halide_.C2_NMR_shift,ligand_molecular_weight,ligand_hardness,ligand_dipole_moment,ligand_electronegativity,ligand_E_HOMO,ligand_E_LOMO,ligand_.P1_electrostatic_charge,ligand_.P1_NMR_shift
434,61.61,C[C@@H]1CNC[C@@H](N1)C.C1=CC(=CC=C1Br)I.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,CC(C)(C)[O-].[Na+],C[C@@H]1CN(C[C@@H](N1)C)C2=CC=C(C=C2)Br,567,90.0,0.00283,0.0424,0.0283,0.0424,0.00566,0.3,2.25,0.73,114.19,168.03388,278.2811,0.41071,0.28634,0.0399,0.06639,-0.35273,0.21995,-1.01036,166.3156,0.24941,41.0484,282.9,161.01295,310.16385,0.47098,0.20853,0.0406,0.12279,-0.33132,0.08575,271.6242,0.0001,1291.8628,0.3115,153.4774,0.5998,0.14484,145.0094,-0.17834,136.4139,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
435,44.14,C[C@@H]1CNC[C@@H](N1)C.C1=CC(=CC=C1Br)I.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,CC(C)(C)[O-].[Na+],C[C@@H]1CN(C[C@@H](N1)C)C2=CC=C(C=C2)Br,568,90.0,0.00035,0.0053,0.00353,0.0053,0.00071,0.04,2.25,0.73,114.19,168.03388,278.2811,0.41071,0.28634,0.0399,0.06639,-0.35273,0.21995,-1.01036,166.3156,0.24941,41.0484,282.9,161.01295,310.16385,0.47098,0.20853,0.0406,0.12279,-0.33132,0.08575,271.6242,0.0001,1291.8628,0.3115,153.4774,0.5998,0.14484,145.0094,-0.17834,136.4139,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
436,59.39,C[C@H](CN)O[Si](C)(C)C(C)(C)C.C1=CC(=C(C(=C1)F)C2=CC=C(C=C2)Br)F.CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],C[C@H](CNC1=CC=C(C=C1)C2=C(C=CC=C2F)F)O[Si](C)(C)C(C)(C)C,569,120.0,0.00013,0.00187,0.00134,0.00201,0.00013,0.01,2.38,-0.36,189.37,305.87014,441.5079,0.43708,0.28424,0.5027,0.09112,-0.37535,0.19312,-1.18983,148.0331,0.39111,38.6507,269.08,262.72335,533.13379,0.5841,0.20051,2.9483,0.11863,-0.31915,0.08188,184.7018,0.526,260.0974,0.2486,143.1587,0.7362,0.05593,123.7724,-0.04948,114.5574,476.7,0.08791,1.327,0.10312,-0.19104,-0.01521,0.40745,312.877
437,66.17,COC(=O)C1=CC2=C(C(=C1)C3CCCN3)OC(=CC2=O)N4CCOCC4.C1=C(C=C(C=C1F)Br)F.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],COC(=O)C1=CC2=C(C(=C1)C3CCCN3C4=CC(=CC(=C4)F)F)OC(=CC2=O)N5CCOCC5,570,100.0,9e-05,0.00223,0.00279,0.00019,0.00019,0.022,2.25,0.73,358.4,461.04782,895.59613,0.67442,0.20572,4.9971,0.12281,-0.32853,0.08291,-0.80493,183.5314,0.2645,35.3765,192.99,154.07008,315.20963,0.49291,0.231,0.2391,0.13398,-0.36497,0.09702,841.8622,86.2622,188.3076,0.1594,155.7669,0.1056,0.22322,124.6624,-0.39867,101.0251,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
438,71.91,COC(=O)C1=CC2=C(C(=C1)C3CCCN3)OC(=CC2=O)N4CCOCC4.C1=C(C=C(C=C1F)Br)F.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],COC(=O)C1=CC2=C(C(=C1)C3CCCN3C4=CC(=CC(=C4)F)F)OC(=CC2=O)N5CCOCC5,571,100.0,1e-05,0.00035,0.00038,3e-05,3e-05,0.002,2.25,0.73,358.4,461.04782,895.59613,0.67442,0.20572,4.9971,0.12281,-0.32853,0.08291,-0.80493,183.5314,0.2645,35.3765,192.99,154.07008,315.20963,0.49291,0.231,0.2391,0.13398,-0.36497,0.09702,841.8622,86.2622,188.3076,0.1594,155.7669,0.1056,0.22322,124.6624,-0.39867,101.0251,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
439,67.33,COC(=O)C1=CC2=C(C(=C1)C3CCCN3)OC(=CC2=O)N4CCOCC4.C1=C(C=C(C=C1F)Br)F.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],COC(=O)C1=CC2=C(C(=C1)C3CCCN3C4=CC(=CC(=C4)F)F)OC(=CC2=O)N5CCOCC5,572,100.0,0.00015,0.0037,0.00463,0.00032,0.00032,0.036,2.25,0.73,358.4,461.04782,895.59613,0.67442,0.20572,4.9971,0.12281,-0.32853,0.08291,-0.80493,183.5314,0.2645,35.3765,192.99,154.07008,315.20963,0.49291,0.231,0.2391,0.13398,-0.36497,0.09702,841.8622,86.2622,188.3076,0.1594,155.7669,0.1056,0.22322,124.6624,-0.39867,101.0251,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
440,52.18,COC(=O)C1=CC2=C(C(=C1)C3CCCN3)OC(=CC2=O)N4CCOCC4.C1=C(C=C(C=C1F)Br)F.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],COC(=O)C1=CC2=C(C(=C1)C3CCCN3C4=CC(=CC(=C4)F)F)OC(=CC2=O)N5CCOCC5,573,100.0,3e-05,0.00056,0.0007,6e-05,6e-05,0.008,2.25,0.73,358.4,461.04782,895.59613,0.67442,0.20572,4.9971,0.12281,-0.32853,0.08291,-0.80493,183.5314,0.2645,35.3765,192.99,154.07008,315.20963,0.49291,0.231,0.2391,0.13398,-0.36497,0.09702,841.8622,86.2622,188.3076,0.1594,155.7669,0.1056,0.22322,124.6624,-0.39867,101.0251,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
441,65.89,COC(=O)C1=CC2=C(C(=C1)C3CCCN3)OC(=CC2=O)N4CCOCC4.C1=C(C=C(C=C1F)Br)F.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],COC(=O)C1=CC2=C(C(=C1)C3CCCN3C4=CC(=CC(=C4)F)F)OC(=CC2=O)N5CCOCC5,574,100.0,3e-05,0.00056,0.0007,6e-05,6e-05,0.008,2.25,0.73,358.4,461.04782,895.59613,0.67442,0.20572,4.9971,0.12281,-0.32853,0.08291,-0.80493,183.5314,0.2645,35.3765,192.99,154.07008,315.20963,0.49291,0.231,0.2391,0.13398,-0.36497,0.09702,841.8622,86.2622,188.3076,0.1594,155.7669,0.1056,0.22322,124.6624,-0.39867,101.0251,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
442,67.04,COC(=O)C1=CC2=C(C(=C1)C3CCCN3)OC(=CC2=O)N4CCOCC4.C1=C(C=C(C=C1F)Br)F.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],COC(=O)C1=CC2=C(C(=C1)C3CCCN3C4=CC(=CC(=C4)F)F)OC(=CC2=O)N5CCOCC5,575,100.0,0.00013,0.00251,0.00314,0.00025,0.00025,0.0161,2.25,0.73,358.4,461.04782,895.59613,0.67442,0.20572,4.9971,0.12281,-0.32853,0.08291,-0.80493,183.5314,0.2645,35.3765,192.99,154.07008,315.20963,0.49291,0.231,0.2391,0.13398,-0.36497,0.09702,841.8622,86.2622,188.3076,0.1594,155.7669,0.1056,0.22322,124.6624,-0.39867,101.0251,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
443,56.04,COC(=O)C1=CC2=C(C(=C1)C3CCCN3)OC(=CC2=O)N4CCOCC4.C1=C(C=C(C=C1F)Br)F.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],COC(=O)C1=CC2=C(C(=C1)C3CCCN3C4=CC(=CC(=C4)F)F)OC(=CC2=O)N5CCOCC5,576,100.0,0.00195,0.0391,0.0488,0.0586,0.00391,0.25,2.25,0.73,358.4,461.04782,895.59613,0.67442,0.20572,4.9971,0.12281,-0.32853,0.08291,-0.80493,183.5314,0.2645,35.3765,192.99,154.07008,315.20963,0.49291,0.231,0.2391,0.13398,-0.36497,0.09702,841.8622,86.2622,188.3076,0.1594,155.7669,0.1056,0.22322,124.6624,-0.39867,101.0251,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
444,40.17,CC1=CC2=C(N1)C=C(C=C2)OC(F)(F)F.C1=CC=C(C=C1)COC2=CC(=CC=C2)I.CC(C)(C)P(C1=CC=CC=C1C2=CC=CC=C2)C(C)(C)C,C1COCCO1,CC(C)(C)[O-].[Na+],CC1=CC2=C(N1C3=CC(=CC=C3)OCC4=CC=CC=C4)C=C(C=C2)OC(F)(F)F,577,120.0,1e-05,0.00014,0.00017,0.00019,3e-05,0.0009,2.25,0.73,215.17,245.40518,503.85736,0.5777,0.20192,3.842,0.0873,-0.28921,0.11462,-0.61189,255.0193,0.29717,120.9652,310.13,328.52873,550.42169,0.51955,0.20705,1.695,0.1101,-0.31715,0.09695,1109.2891,16.7415,640.2998,6.9765,842.1652,2.422,0.13146,135.208,-0.17479,131.7075,298.4,0.07567,1.0505,0.09349,-0.16916,-0.01782,0.35687,307.6337
445,10.45,CC1=CC2=C(N1)C=C(C=C2)OC(F)(F)F.C1=CC=C(C=C1)COC2=CC(=CC=C2)I.CC(C)(C)P(C1=CC=CC=C1C2=CC=CC=C2)C(C)(C)C,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],CC1=CC2=C(N1C3=CC(=CC=C3)OCC4=CC=CC=C4)C=C(C=C2)OC(F)(F)F,578,120.0,6e-05,0.00047,0.00056,0.00065,0.00017,0.003,2.38,-0.36,215.17,245.40518,503.85736,0.5777,0.20192,3.842,0.0873,-0.28921,0.11462,-0.61189,255.0193,0.29717,120.9652,310.13,328.52873,550.42169,0.51955,0.20705,1.695,0.1101,-0.31715,0.09695,1109.2891,16.7415,640.2998,6.9765,842.1652,2.422,0.13146,135.208,-0.17479,131.7075,298.4,0.07567,1.0505,0.09349,-0.16916,-0.01782,0.35687,307.6337
446,82.28,CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1CN2.C1=C(C=NC=C1Br)C(F)(F)F.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,C1COCCO1,CC(C)(C)[O-].[Na+],CC(C)(C)OC(=O)N1CC2CC1CN2C3=CN=CC(=C3)C(F)(F)F,579,80.0,0.00015,0.00301,0.0015,0.00602,0.00036,0.0075,2.25,0.73,198.26,318.17502,481.61652,0.46442,0.276,1.5792,0.07392,-0.34992,0.20208,-0.96644,172.5597,0.31358,40.3251,225.99,194.73265,372.5632,0.49838,0.2235,0.9066,0.15224,-0.37574,0.07126,823.8935,33.1309,294.8832,0.6117,123.074,0.7525,-0.24518,123.583,0.56025,136.3159,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744
447,85.94,CC(C)(C)OC(=O)N1CCNCC1.C1=C(C=NC=C1Br)C(F)(F)F.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,C1COCCO1,CC(C)(C)[O-].[Na+],CC(C)(C)OC(=O)N1CCN(CC1)C2=CN=CC(=C2)C(F)(F)F,581,80.0,0.00022,0.00442,0.00221,0.00885,0.00053,0.0107,2.25,0.73,186.25,242.71504,445.29718,0.51432,0.28237,2.4097,0.07371,-0.35608,0.20867,-0.95976,165.5519,0.34148,33.9403,225.99,194.73265,372.5632,0.49838,0.2235,0.9066,0.15224,-0.37574,0.07126,823.8935,33.1309,294.8832,0.6117,123.074,0.7525,-0.24518,123.583,0.56025,136.3159,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744
448,39.17,CCNCC.C1=CC(=CC=C1C#N)Br.CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,CC#N,C(=O)([O-])[O-].[K+].[K+],CCN(CC)C1=CC=C(C=C1)C#N,584,160.0,0.00055,0.033,0.011,0.033,0.0011,0.01,37.5,0.91,73.14,133.70973,175.45482,0.30156,0.2917,0.893,0.06588,-0.35758,0.22582,-1.00167,181.1183,0.49962,33.6661,182.02,169.66622,327.39984,0.4801,0.21075,3.0028,0.14342,-0.35418,0.06733,1331.0435,1.648,229.3271,2.5309,263.2294,0.3663,-0.01617,129.5687,0.02811,115.6433,476.7,0.08791,1.327,0.10312,-0.19104,-0.01521,0.40745,312.877
449,42.34,C1=CC(=CC(=C1)S(=O)(=O)N)N.C1=CN=C(C=N1)Cl.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,CC(=O)N(C)C,C(=O)([O-])[O-].[Cs+].[Cs+],C1=CC(=CC(=C1)S(=O)(=O)N)NC2=NC=CN=C2,585,130.0,3e-05,0.00076,0.00076,0.00091,6e-05,0.0021,37.8,2.44,172.21,181.40983,377.04126,0.52877,0.20526,3.8087,0.11281,-0.31807,0.09245,-1.12772,187.0594,0.59633,128.5426,114.53,145.11956,244.13075,0.3973,0.22405,1.6772,0.15238,-0.37643,0.07167,306.3978,0.015,427.3922,10.7915,492.6134,4.7515,0.40296,143.2841,0.27588,128.7523,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
450,18.77,C1=CC(=CC(=C1)S(=O)(=O)N)N.C1=C(C=NC=N1)Br.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,CC(=O)N(C)C,C(=O)([O-])[O-].[Cs+].[Cs+],C1=CC(=CC(=C1)S(=O)(=O)N)NC2=CN=CN=C2,586,130.0,3e-05,0.00064,0.00064,0.00077,5e-05,0.0019,37.8,2.44,172.21,181.40983,377.04126,0.52877,0.20526,3.8087,0.11281,-0.31807,0.09245,-1.12772,187.0594,0.59633,128.5426,158.98,113.16672,248.65454,0.47764,0.22859,0.842,0.14689,-0.37547,0.0817,434.0193,1.0704,744.1473,4.508,243.7148,1.2573,-0.49493,124.9205,0.73666,139.2688,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
451,42.09,C1C[C@@H](C2=NC(=NN2C1)N)C3=CC=C(C=C3)F.C1=CC(=CC=C1CC#N)Br.C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],C1CC(C2=NC(=NN2C1)NC3=CC=C(C=C3)CC#N)C4=CC=C(C=C4)F,587,120.0,4e-05,0.00042,0.00042,0.00063,4e-05,0.002,2.25,0.73,232.26,283.21654,583.71985,0.60829,0.22098,2.2438,0.10331,-0.3243,0.11767,-1.16746,171.1865,1.21205,146.1938,196.04,218.57522,363.71854,0.45049,0.22495,3.2044,0.11746,-0.34241,0.10748,214.6224,0.526,1630.3317,2.2853,1096.6656,25.8169,0.05817,122.5874,-0.03982,115.3089,350.5,0.08518,1.0986,0.10218,-0.18736,-0.017,0.40051,315.5936
452,14.09,CN1CCC[C@@H]1COC2=CN=C(C=C2)N.C1=CC=C2C(=C1)N=CN2C3=CC(=NC=N3)Cl.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],CN1CCC[C@@H]1COC2=CN=C(C=C2)NC3=CC(=NC=N3)N4C=NC5=CC=CC=C54,588,100.0,3e-05,0.00069,0.00069,0.0001,0.0001,0.006,2.38,-0.36,-1.0,249.68615,519.0874,0.58834,0.20499,1.9551,0.08586,-0.29085,0.11912,-1.16284,191.7997,1.00425,134.1422,230.65,211.84822,558.73206,0.70659,0.19237,0.7323,0.12812,-0.32049,0.06425,659.9307,0.0447,429.5478,5.9344,353.4579,0.4136,0.8958,154.1686,-0.90008,94.0277,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
453,75.12,C1CNCCC12OCCO2.COC1=CC(=CN=C1)Br.CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],COC1=CN=CC(=C1)N2CCC3(CC2)OCCO3,589,100.0,0.00048,0.00798,0.00798,0.00957,0.00048,0.05,2.38,-0.36,143.18,200.21421,342.47171,0.44972,0.28784,1.5065,0.06943,-0.35727,0.21841,-1.00867,166.8621,0.48741,33.3214,188.02,170.39854,320.12732,0.46809,0.22021,2.8314,0.1201,-0.34031,0.10012,584.51,2.4272,1324.0951,126.8774,1602.5135,2.5,-0.13443,122.4364,0.42425,125.6502,476.7,0.08791,1.327,0.10312,-0.19104,-0.01521,0.40745,312.877
454,9.97,C1=CC(=CN=C1)N.C1=CC(=CN=C1)Br.CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe],COCCOC,CC(C)(C)[O-].[Na+],C1=CC(=CN=C1)NC2=CN=CC=C2,590,100.0,2e-05,0.038,0.0316,0.0349,2e-05,0.01,7.2,0.45,94.11,126.07107,241.95975,0.4325,0.21176,3.5939,0.08458,-0.29634,0.12718,-1.14055,175.3365,0.34815,121.9909,158.0,146.80837,254.77667,0.41144,0.22686,2.0315,0.12515,-0.35201,0.10172,247.8797,0.6663,468.108,0.0098,713.9177,13.8073,-0.20552,123.4621,0.13058,132.9809,564.6,0.01593,4.4516,0.15169,-0.16762,-0.13576,0.47376,-583.915
455,3.62,C1=CC(=CN=C1)N.C1=CC(=CN=C1)Br.CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe],COCCOC,CC(C)(C)[O-].[Na+],C1=CC(=CN=C1)NC2=CN=CC=C2,591,90.0,0.0,0.006,0.005,0.007,0.0,0.01,7.2,0.45,94.11,126.07107,241.95975,0.4325,0.21176,3.5939,0.08458,-0.29634,0.12718,-1.14055,175.3365,0.34815,121.9909,158.0,146.80837,254.77667,0.41144,0.22686,2.0315,0.12515,-0.35201,0.10172,247.8797,0.6663,468.108,0.0098,713.9177,13.8073,-0.20552,123.4621,0.13058,132.9809,564.6,0.01593,4.4516,0.15169,-0.16762,-0.13576,0.47376,-583.915
456,12.19,C1=CC(=CN=C1)N.C1=CC(=CN=C1)Br.CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe],COCCOC,CC(C)(C)[O-].[Na+],C1=CC(=CN=C1)NC2=CN=CC=C2,592,100.0,2e-05,0.0747,0.0623,0.0623,2e-05,0.01,7.2,0.45,94.11,126.07107,241.95975,0.4325,0.21176,3.5939,0.08458,-0.29634,0.12718,-1.14055,175.3365,0.34815,121.9909,158.0,146.80837,254.77667,0.41144,0.22686,2.0315,0.12515,-0.35201,0.10172,247.8797,0.6663,468.108,0.0098,713.9177,13.8073,-0.20552,123.4621,0.13058,132.9809,564.6,0.01593,4.4516,0.15169,-0.16762,-0.13576,0.47376,-583.915
457,40.91,C1C[C@@H](C2=NC(=NN2C1)N)C3=CC=C(C=C3)F.CN(C)C(=O)C1=CC=C(C=C1)Br.C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CN(C)C(=O)C1=CC=C(C=C1)NC2=NN3CCCC(C3=N2)C4=CC=C(C=C4)F,594,120.0,4e-05,0.00044,0.00044,0.00065,5e-05,0.0025,2.25,0.73,232.26,283.21654,583.71985,0.60829,0.22098,2.2438,0.10331,-0.3243,0.11767,-1.16746,171.1865,1.21205,146.1938,228.09,229.48688,429.08676,0.51447,0.21738,3.4855,0.126,-0.34338,0.09138,1737.7331,261.8568,706.1163,6.9788,768.4839,17.3516,0.09995,126.1532,-0.11768,113.2549,350.5,0.08518,1.0986,0.10218,-0.18736,-0.017,0.40051,315.5936
458,52.42,CN(C)C(=O)C1=CC2=C(C(=C1)C3CCCN3)OC(=CC2=O)N4CCOCC4.C1=C(C=C(C=C1F)Br)C#N.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CN(C)C(=O)C1=CC2=C(C(=C1)C3CCCN3C4=CC(=CC(=C4)C#N)F)OC(=CC2=O)N5CCOCC5,595,100.0,2e-05,0.00035,0.00044,3e-05,3e-05,0.004,2.25,0.73,371.4,422.51411,933.07794,0.74474,0.2052,5.4065,0.12299,-0.32818,0.08221,-0.8519,184.5797,0.29107,35.5409,200.01,159.82066,354.56021,0.54107,0.2129,2.9515,0.15929,-0.37218,0.05361,823.4154,59.7606,565.7315,0.2047,207.9253,0.8404,0.12912,125.4276,-0.26715,109.053,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
459,37.67,CN(C)C(=O)C1=CC2=C(C(=C1)C3CCCN3)OC(=CC2=O)N4CCOCC4.C1=CC=C(C=C1)Br.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CN(C)C(=O)C1=CC2=C(C(=C1)C3CCCN3C4=CC=CC=C4)OC(=CC2=O)N5CCOCC5,596,100.0,2e-05,0.00035,0.00044,3e-05,3e-05,0.004,2.25,0.73,371.4,422.51411,933.07794,0.74474,0.2052,5.4065,0.12299,-0.32818,0.08221,-0.8519,184.5797,0.29107,35.5409,157.01,133.90402,260.90005,0.44798,0.23056,1.8257,0.10435,-0.33491,0.1262,679.0804,21.4934,252.2156,0.0016,173.7674,0.2223,0.04661,123.3019,-0.04241,114.4304,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
460,15.0,CN(C)C(=O)C1=CC2=C(C(=C1)C3CCCN3)OC(=CC2=O)N4CCOCC4.C1=CC(=CC=C1F)Br.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CN(C)C(=O)C1=CC2=C(C(=C1)C3CCCN3C4=CC=C(C=C4)F)OC(=CC2=O)N5CCOCC5,597,100.0,3e-05,0.00067,0.00084,0.00084,7e-05,0.005,2.25,0.73,371.4,422.51411,933.07794,0.74474,0.2052,5.4065,0.12299,-0.32818,0.08221,-0.8519,184.5797,0.29107,35.5409,175.0,173.64995,288.05423,0.41592,0.22613,0.4248,0.11679,-0.34292,0.10934,1339.1842,0.1016,222.1497,0.5976,329.2666,1.3908,-0.01414,118.5734,0.00877,116.1222,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
461,19.15,CN(C)C(=O)C1=CC2=C(C(=C1)C3CCCN3)OC(=CC2=O)N4CCOCC4.C1=CC(=CC=C1F)Br.CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CN(C)C(=O)C1=CC2=C(C(=C1)C3CCCN3C4=CC=C(C=C4)F)OC(=CC2=O)N5CCOCC5,599,100.0,0.0,7e-05,8e-05,1e-05,1e-05,0.0015,2.25,0.73,371.4,422.51411,933.07794,0.74474,0.2052,5.4065,0.12299,-0.32818,0.08221,-0.8519,184.5797,0.29107,35.5409,175.0,173.64995,288.05423,0.41592,0.22613,0.4248,0.11679,-0.34292,0.10934,1339.1842,0.1016,222.1497,0.5976,329.2666,1.3908,-0.01414,118.5734,0.00877,116.1222,476.7,0.08791,1.327,0.10312,-0.19104,-0.01521,0.40745,312.877
462,49.47,CN(C)C(=O)C1=CC2=C(C(=C1)C3CCCN3)OC(=CC2=O)N4CCOCC4.C1=CC(=CC=C1F)Br.C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CN(C)C(=O)C1=CC2=C(C(=C1)C3CCCN3C4=CC=C(C=C4)F)OC(=CC2=O)N5CCOCC5,600,100.0,3e-05,0.00067,0.00084,7e-05,7e-05,0.005,2.25,0.73,371.4,422.51411,933.07794,0.74474,0.2052,5.4065,0.12299,-0.32818,0.08221,-0.8519,184.5797,0.29107,35.5409,175.0,173.64995,288.05423,0.41592,0.22613,0.4248,0.11679,-0.34292,0.10934,1339.1842,0.1016,222.1497,0.5976,329.2666,1.3908,-0.01414,118.5734,0.00877,116.1222,350.5,0.08518,1.0986,0.10218,-0.18736,-0.017,0.40051,315.5936
